datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;D1;D2
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nordend-Ost;20;7;2175;780;171;3126;788;195;6;782;682;100
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nordend-West;28;8;2104;624;146;2874;809;216;6;803;698;105
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Oberrad;9;6;1631;604;108;2343;635;121;6;629;534;95
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Ostend;26;6;1266;446;67;1779;607;119;5;602;512;90
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Praunheim;14;7;1599;672;133;2404;777;238;8;769;633;136
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Preungesheim;11;8;1839;600;110;2549;626;176;5;621;518;103
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Riederwald;3;3;686;307;57;1050;296;69;3;293;245;48
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Rödelheim;14;7;1642;639;132;2413;629;149;6;623;535;88
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sachsenhausen-Nord;27;7;1848;784;158;2790;825;236;8;817;713;104
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sachsenhausen-Süd und Flughafen;24;8;1595;611;115;2321;731;170;8;723;590;133
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Schwanheim;17;8;1640;565;88;2293;665;153;5;660;556;104
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Seckbach;10;8;1322;350;91;1763;495;134;6;489;401;88
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sindlingen;6;6;1187;380;97;1664;511;118;4;507;426;81
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sossenheim;11;8;1359;423;87;1869;699;170;7;692;611;81
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Unterliederbach;11;6;1311;520;79;1910;728;137;5;723;589;134
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Westend-Nord;8;8;1541;461;93;2095;647;175;6;641;554;87
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Westend-Süd;15;8;2410;820;177;3407;821;256;7;814;719;95
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Zeilsheim;8;6;1204;517;112;1833;426;79;4;422;364;58
