datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;D1;D2
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nied;13;13;2620;841;220;3681;983;185;11;972;819;153
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nieder-Erlenbach;5;5;1456;502;78;2036;473;129;5;468;386;82
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nieder-Eschbach;9;9;2168;823;116;3107;1121;233;11;1110;916;194
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Niederrad;18;16;3723;1231;291;5245;1960;586;19;1941;1644;297
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Niederursel;11;11;2411;873;157;3441;1195;323;13;1182;1022;160
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nordend-Ost;20;12;3513;1402;319;5234;1936;399;21;1915;1627;288
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nordend-West;28;13;3177;907;254;4338;1011;296;9;1002;866;136
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Oberrad;9;9;2230;1008;158;3396;1245;327;14;1231;1011;220
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Ostend;26;13;2464;1023;161;3648;1064;312;8;1056;864;192
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Praunheim;14;14;3173;1342;189;4704;1769;530;13;1756;1490;266
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Preungesheim;11;11;2385;944;188;3517;1129;349;8;1121;992;129
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Riederwald;3;3;686;307;57;1050;296;69;3;293;245;48
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Rödelheim;14;13;3560;947;229;4736;1726;500;18;1708;1438;270
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sachsenhausen-Nord;27;14;4146;1073;260;5479;2067;561;18;2049;1674;375
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sachsenhausen-Süd und Flughafen;24;16;3106;1307;178;4591;1621;437;14;1607;1420;187
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Schwanheim;17;15;3108;946;186;4240;1054;291;11;1043;879;164
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Seckbach;10;10;1519;561;98;2178;713;211;8;705;577;128
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sindlingen;6;6;1187;380;97;1664;511;118;4;507;426;81
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sossenheim;11;11;1740;610;156;2506;826;251;6;820;677;143
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Unterliederbach;11;11;2738;730;139;3607;1312;339;14;1298;1114;184
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Westend-Nord;8;8;1541;461;93;2095;647;175;6;641;554;87
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Westend-Süd;15;15;4251;1773;383;6407;2253;427;22;2231;1888;343
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Zeilsheim;8;8;1724;601;150;2475;897;226;8;889;766;123
