datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;D1;D2
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nordend-Ost;20;20;6840;1734;513;9087;2356;734;24;2332;1965;367
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nordend-West;28;28;6379;2290;455;9124;3147;640;25;3122;2585;537
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Oberrad;9;9;2230;1008;158;3396;1245;327;14;1231;1011;220
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Ostend;26;26;4708;2168;286;7162;2035;461;15;2020;1778;242
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Praunheim;14;14;3173;1342;189;4704;1769;530;13;1756;1490;266
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Preungesheim;11;11;2385;944;188;3517;1129;349;8;1121;992;129
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Riederwald;3;3;686;307;57;1050;296;69;3;293;245;48
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Rödelheim;14;14;3312;1517;253;5082;1457;414;11;1446;1276;170
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sachsenhausen-Nord;27;27;7991;2247;492;10730;3501;1070;41;3460;2888;572
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sachsenhausen-Süd und Flughafen;24;24;4575;1781;317;6673;2507;611;26;2481;2088;393
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Schwanheim;17;17;3187;1379;190;4756;1636;488;12;1624;1394;230
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Seckbach;10;10;1519;561;98;2178;713;211;8;705;577;128
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sindlingen;6;6;1187;380;97;1664;511;118;4;507;426;81
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sossenheim;11;11;1740;610;156;2506;826;251;6;820;677;143
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Unterliederbach;11;11;2738;730;139;3607;1312;339;14;1298;1114;184
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Westend-Nord;8;8;1541;461;93;2095;647;175;6;641;554;87
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Westend-Süd;15;15;4251;1773;383;6407;2253;427;22;2231;1888;343
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Zeilsheim;8;8;1724;601;150;2475;897;226;8;889;766;123
