datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;D1;D2
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;23001;230-01;1;1;709;306;49;1064;329;65;3;326;279;47
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;23002;230-02;1;1;698;186;35;919;276;79;3;273;232;41
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;23003;230-03;1;1;693;186;46;925;253;73;2;251;218;33
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;24001;240-01;1;1;553;234;46;833;275;51;2;273;239;34
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;24002;240-02;1;1;645;266;50;961;304;79;2;302;255;47
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;25101;251-01;1;1;548;253;42;843;332;88;4;328;287;41
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;25102;251-02;1;1;537;180;30;747;274;56;2;272;222;50
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;25103;251-03;1;1;567;156;36;759;304;81;3;301;247;54
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;25104;251-04;1;1;606;285;54;945;276;76;3;273;240;33
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;25201;252-01;1;1;658;302;47;1007;298;78;2;296;253;43
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;25202;252-02;1;1;585;224;43;852;228;65;1;227;197;30
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;25203;252-03;1;1;572;160;47;779;195;53;1;194;164;30
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;25204;252-04;1;1;497;162;41;700;183;52;1;182;159;23
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;25205;252-05;1;1;633;247;53;933;392;108;3;389;317;72
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;26101;261-01;1;1;611;257;43;911;376;109;4;372;330;42
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;26102;261-02;1;1;507;161;41;709;230;48;1;229;191;38
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;26103;261-03;1;1;573;218;37;828;242;73;2;240;196;44
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;26201;262-01;1;1;467;177;36;680;262;49;2;260;216;44
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;26202;262-02;1;1;624;241;42;907;315;85;3;312;255;57
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;27101;271-01;1;1;578;153;44;775;307;70;2;305;254;51
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;27102;271-02;1;1;768;276;58;1102;351;86;3;348;308;40
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;27201;272-01;1;1;456;188;26;670;208;63;1;207;172;35
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;27202;272-02;1;1;492;220;27;739;245;48;2;243;202;41
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;27203;272-03;1;1;608;171;43;822;249;67;2;247;214;33
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;27204;272-04;1;1;571;204;32;807;260;50;2;258;223;35
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;27205;272-05;1;1;698;240;46;984;298;86;3;295;247;48
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;28101;281-01;1;1;725;206;41;972;365;89;2;363;308;55
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;28102;281-02;1;1;530;214;45;789;271;81;3;268;229;39
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;28103;281-03;1;1;590;260;45;895;261;53;1;260;222;38
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;28201;282-01;1;1;625;183;46;854;300;77;2;298;263;35
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;28202;282-02;1;1;461;211;40;712;281;86;2;279;228;51
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;28203;282-03;1;1;682;246;52;980;284;55;2;282;245;37
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;29001;290-01;1;1;756;205;38;999;278;81;2;276;230;46
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;29002;290-02;1;1;605;175;35;815;324;70;2;322;277;45
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;30001;300-01;1;1;485;150;32;667;200;37;1;199;177;22
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;30002;300-02;1;1;449;182;34;665;199;46;1;198;172;26
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32101;321-01;1;1;588;143;35;766;204;42;1;203;174;29
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32102;321-02;1;1;699;252;44;995;336;65;2;334;297;37
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32103;321-03;1;1;552;140;40;732;188;54;1;187;158;29
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32201;322-01;1;1;614;166;36;816;256;79;2;254;226;28
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32202;322-02;1;1;543;182;28;753;319;88;2;317;280;37
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32203;322-03;1;1;770;240;51;1061;400;90;3;397;350;47
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32204;322-04;1;1;657;250;36;943;337;86;3;334;291;43
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32205;322-05;1;1;624;170;46;840;232;57;2;230;195;35
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32301;323-01;1;1;516;150;42;708;233;60;2;231;191;40
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32302;323-02;1;1;631;232;36;899;256;63;2;254;225;29
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32303;323-03;1;1;749;208;53;1010;270;62;2;268;229;39
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32304;323-04;1;1;653;219;35;907;240;70;1;239;197;42
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32305;323-05;1;1;626;215;55;896;255;53;2;253;213;40
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32306;323-06;1;1;642;190;42;874;273;74;3;270;231;39
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32401;324-01;1;1;545;207;44;796;249;70;2;247;219;28
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32402;324-02;1;1;559;198;35;792;252;77;2;250;204;46
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32403;324-03;1;1;675;177;48;900;291;89;3;288;241;47
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32404;324-04;1;1;585;191;32;808;208;64;1;207;170;37
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32601;326-01;1;1;692;276;62;1030;322;91;3;319;264;55
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32602;326-02;1;1;732;207;45;984;300;81;3;297;245;52
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;32603;326-03;1;1;477;187;38;702;216;41;2;214;187;27
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;33101;331-01;1;1;547;233;45;825;289;80;3;286;252;34
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;33102;331-02;1;1;692;278;51;1021;418;92;5;413;366;47
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;33103;331-03;1;1;618;253;39;910;292;57;2;290;240;50
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;33201;332-01;1;1;730;236;51;1017;365;113;3;362;319;43
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;33202;332-02;1;1;738;183;36;957;326;101;3;323;267;56
