datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;D1;D2
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Frankfurter Berg;6;6;1283;477;115;1875;517;110;5;512;443;69
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Gallus;26;10;1939;720;138;2797;814;237;7;807;690;117
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Ginnheim;12;12;3010;852;195;4057;1306;279;10;1296;1100;196
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Griesheim;15;10;1896;688;172;2756;725;181;8;717;586;131
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Gutleut- und Bahnhofsviertel;8;8;1542;458;125;2125;535;101;6;529;467;62
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Harheim;5;5;1285;590;114;1989;489;91;5;484;408;76
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Hausen;5;5;1175;548;110;1833;537;148;5;532;458;74
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Heddernheim;14;11;2584;716;185;3485;1199;282;12;1187;972;215
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Höchst;10;10;1414;496;99;2009;510;133;4;506;415;91
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Innenstadt;5;5;670;238;36;944;279;57;2;277;243;34
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Kalbach-Riedberg;15;9;2544;791;146;3481;1235;250;14;1221;1042;179
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nied;13;10;1856;808;175;2839;771;226;7;764;641;123
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nieder-Erlenbach;5;5;1456;502;78;2036;473;129;5;468;386;82
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nieder-Eschbach;9;9;2168;823;116;3107;1121;233;11;1110;916;194
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Niederrad;18;13;2735;1310;204;4249;1283;332;14;1269;1086;183
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Niederursel;11;11;2411;873;157;3441;1195;323;13;1182;1022;160
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nordend-Ost;20;10;2862;1324;211;4397;1067;250;10;1057;865;192
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Nordend-West;28;11;2633;952;167;3752;1428;329;15;1413;1177;236
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Oberrad;9;9;2230;1008;158;3396;1245;327;14;1231;1011;220
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Ostend;26;10;1941;700;161;2802;886;230;8;878;779;99
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Praunheim;14;11;2608;946;162;3716;1253;361;12;1241;1043;198
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Preungesheim;11;11;2385;944;188;3517;1129;349;8;1121;992;129
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Riederwald;3;3;686;307;57;1050;296;69;3;293;245;48
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Rödelheim;14;11;2542;1154;199;3895;991;256;11;980;813;167
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sachsenhausen-Nord;27;12;3421;996;267;4684;1301;332;16;1285;1138;147
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sachsenhausen-Süd und Flughafen;24;13;2557;997;177;3731;929;201;9;920;785;135
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Schwanheim;17;13;2800;691;161;3652;1229;268;11;1218;1072;146
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Seckbach;10;10;1519;561;98;2178;713;211;8;705;577;128
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sindlingen;6;6;1187;380;97;1664;511;118;4;507;426;81
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Sossenheim;11;11;1740;610;156;2506;826;251;6;820;677;143
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Unterliederbach;11;10;2359;752;161;3272;1156;297;13;1143;944;199
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Westend-Nord;8;8;1541;461;93;2095;647;175;6;641;554;87
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Westend-Süd;15;13;4009;1251;280;5540;1348;284;11;1337;1120;217
06.11.2022;Bürgerentscheid zur Abwahl des Oberbürgermeisters der Stadt Frankfurt am Main, Herrn Peter Feldmann;06412000;NA;Zeilsheim;8;8;1724;601;150;2475;897;226;8;889;766;123
